"date","count","star","app"
2017-09-15,8,3,"TomTom"
2017-09-16,4,4.5,"TomTom"
2017-09-17,1,5,"TomTom"
2017-09-18,3,3.7,"TomTom"
2017-09-19,8,2.9,"TomTom"
2017-09-20,4,3.5,"TomTom"
2017-09-21,7,4.1,"TomTom"
2017-09-22,8,2.5,"TomTom"
2017-09-23,11,3.2,"TomTom"
2017-09-24,3,2.7,"TomTom"
2017-09-25,4,4.8,"TomTom"
2017-09-26,7,3.6,"TomTom"
2017-09-27,6,4,"TomTom"
2017-09-28,9,3.4,"TomTom"
2017-09-29,6,3.8,"TomTom"
2017-09-30,9,3.1,"TomTom"
2017-10-01,5,4.4,"TomTom"
2017-10-02,4,4,"TomTom"
2017-10-03,5,5,"TomTom"
2017-10-04,6,3,"TomTom"
2017-10-05,6,4,"TomTom"
2017-10-06,6,2.7,"TomTom"
2017-10-08,9,3.9,"TomTom"
2017-10-09,4,3.5,"TomTom"
2017-10-10,3,2.7,"TomTom"
2017-10-11,2,3,"TomTom"
2017-10-12,5,3.4,"TomTom"
2017-10-13,4,4,"TomTom"
2017-10-14,7,3.6,"TomTom"
2017-10-15,8,3.1,"TomTom"
2017-10-16,5,3,"TomTom"
2017-10-17,6,4.8,"TomTom"
2017-10-18,2,4,"TomTom"
2017-10-19,5,3,"TomTom"
2017-10-20,5,4.4,"TomTom"
2017-10-21,5,4.4,"TomTom"
2017-10-22,3,5,"TomTom"
2017-10-23,7,2.9,"TomTom"
2017-10-24,6,2.8,"TomTom"
2017-10-25,8,3.6,"TomTom"
2017-10-26,8,4.4,"TomTom"
2017-10-27,6,3.3,"TomTom"
2017-10-28,6,3.8,"TomTom"
2017-10-29,7,2.7,"TomTom"
2017-10-30,6,3,"TomTom"
2017-10-31,7,3.7,"TomTom"
2017-11-01,5,3.6,"TomTom"
2017-11-02,7,4.1,"TomTom"
2017-11-03,9,3.8,"TomTom"
2017-11-04,7,3.9,"TomTom"
2017-11-05,4,3.2,"TomTom"
2017-11-06,5,3.8,"TomTom"
2017-11-07,10,4.1,"TomTom"
2017-11-08,4,3.8,"TomTom"
2017-11-09,7,3.3,"TomTom"
2017-11-10,2,1.5,"TomTom"
2017-11-11,1,5,"TomTom"
2017-11-12,4,2.8,"TomTom"
2017-11-13,5,3,"TomTom"
2017-11-14,7,3.7,"TomTom"
2017-11-15,9,3.7,"TomTom"
2017-11-16,9,3.7,"TomTom"
2017-11-17,4,3.8,"TomTom"
2017-11-18,2,2,"TomTom"
2017-11-19,6,4.2,"TomTom"
2017-11-20,9,2.2,"TomTom"
2017-11-21,4,3,"TomTom"
2017-11-22,2,1,"TomTom"
2017-11-23,2,2.5,"TomTom"
2017-11-24,5,2.8,"TomTom"
2017-11-25,6,2.5,"TomTom"
2017-11-26,5,3,"TomTom"
2017-11-27,4,3,"TomTom"
2017-11-28,2,1.5,"TomTom"
2017-11-29,9,3.3,"TomTom"
2017-11-30,3,5,"TomTom"
2017-12-01,2,1,"TomTom"
2017-12-02,3,3.3,"TomTom"
2017-12-03,7,3.6,"TomTom"
2017-12-04,6,3,"TomTom"
2017-12-05,8,4,"TomTom"
2017-12-06,3,4.3,"TomTom"
2017-12-07,6,3.8,"TomTom"
2017-12-08,3,4.7,"TomTom"
2017-12-09,3,2.7,"TomTom"
2017-12-10,8,3.2,"TomTom"
2017-12-11,4,3.5,"TomTom"
2017-12-12,3,3.7,"TomTom"
2017-12-13,4,4.5,"TomTom"
2017-12-14,2,5,"TomTom"
2017-12-15,6,2.3,"TomTom"
2017-12-16,7,2.9,"TomTom"
2017-12-17,3,1.3,"TomTom"
2017-12-18,5,3,"TomTom"
2017-12-19,2,3.5,"TomTom"
2017-12-20,7,4.6,"TomTom"
2017-12-21,4,4.8,"TomTom"
2017-12-22,2,2,"TomTom"
2017-12-23,5,4.6,"TomTom"
2017-12-24,2,4,"TomTom"
2017-12-25,4,3.8,"TomTom"
2017-12-26,4,4.8,"TomTom"
2017-12-27,9,3.1,"TomTom"
2017-12-28,7,4.4,"TomTom"
2017-12-29,2,3,"TomTom"
2017-12-30,1,5,"TomTom"
2017-12-31,4,4,"TomTom"
2018-01-01,4,4.5,"TomTom"
2018-01-02,5,4.2,"TomTom"
2018-01-03,2,3,"TomTom"
2018-01-04,2,3,"TomTom"
2018-01-05,9,3.7,"TomTom"
2018-01-06,2,5,"TomTom"
2018-01-07,3,2,"TomTom"
2018-01-08,5,3.6,"TomTom"
2018-01-09,4,3.5,"TomTom"
2018-01-10,5,3,"TomTom"
2018-01-11,1,4,"TomTom"
2018-01-12,4,3.8,"TomTom"
2018-01-13,4,5,"TomTom"
2018-01-14,5,3.2,"TomTom"
2018-01-15,3,3,"TomTom"
2018-01-16,2,3.5,"TomTom"
2018-01-17,3,2,"TomTom"
2018-01-18,1,5,"TomTom"
2018-01-20,2,2.5,"TomTom"
2018-01-21,4,4,"TomTom"
2018-01-22,9,3.4,"TomTom"
2018-01-23,1,5,"TomTom"
2018-01-24,2,4,"TomTom"
2018-01-25,4,2.8,"TomTom"
2018-01-26,1,1,"TomTom"
2018-01-27,1,5,"TomTom"
2018-01-28,8,4.1,"TomTom"
2018-01-29,4,4.5,"TomTom"
2018-01-30,4,1,"TomTom"
2018-01-31,4,3.2,"TomTom"
2018-02-01,3,5,"TomTom"
2018-02-02,3,4,"TomTom"
2018-02-03,2,3.5,"TomTom"
2018-02-04,6,4.5,"TomTom"
2018-02-05,4,2.8,"TomTom"
2018-02-06,1,5,"TomTom"
2018-02-07,6,4,"TomTom"
2018-02-09,2,2.5,"TomTom"
2018-02-10,5,4,"TomTom"
2018-02-11,3,2,"TomTom"
2018-02-12,2,3,"TomTom"
2018-02-14,5,3.4,"TomTom"
2018-02-15,2,5,"TomTom"
2018-02-16,3,4.7,"TomTom"
2018-02-17,4,3.5,"TomTom"
2018-02-18,5,3.4,"TomTom"
2018-02-19,1,1,"TomTom"
2018-02-21,3,3.7,"TomTom"
2018-02-22,5,1.8,"TomTom"
2018-02-23,3,2.7,"TomTom"
2018-02-24,5,4.2,"TomTom"
2018-02-25,1,2,"TomTom"
2018-02-26,6,3.5,"TomTom"
2018-02-27,8,3.6,"TomTom"
2018-02-28,2,1,"TomTom"
2018-03-01,4,2.5,"TomTom"
2018-03-02,7,4,"TomTom"
2018-03-03,5,3.6,"TomTom"
2018-03-04,3,4,"TomTom"
2018-03-05,3,3,"TomTom"
2018-03-06,2,3.5,"TomTom"
2018-03-07,5,5,"TomTom"
2018-03-08,1,5,"TomTom"
2018-03-09,3,3.7,"TomTom"
2018-03-10,8,3.5,"TomTom"
2018-03-11,3,2.7,"TomTom"
2018-03-12,1,4,"TomTom"
2018-03-13,2,3,"TomTom"
2018-03-14,3,4,"TomTom"
2018-03-15,3,3.3,"TomTom"
2018-03-16,4,5,"TomTom"
2018-03-17,8,3.1,"TomTom"
2018-03-18,3,3.7,"TomTom"
2018-03-19,7,3,"TomTom"
2018-03-20,5,2.8,"TomTom"
2018-03-21,1,5,"TomTom"
2018-03-22,4,3.2,"TomTom"
2018-03-23,1,1,"TomTom"
2018-03-24,5,4,"TomTom"
2018-03-25,4,4,"TomTom"
2018-03-26,2,4.5,"TomTom"
2018-03-27,4,4.2,"TomTom"
2018-03-28,5,4.2,"TomTom"
2018-03-29,3,2.7,"TomTom"
2018-03-30,4,3.8,"TomTom"
2018-03-31,2,3.5,"TomTom"
2018-04-01,5,3.2,"TomTom"
2018-04-02,6,3.5,"TomTom"
2018-04-03,6,2.3,"TomTom"
2018-04-04,4,4,"TomTom"
2018-04-05,3,3.7,"TomTom"
2018-04-06,6,3.7,"TomTom"
2018-04-07,6,2.7,"TomTom"
2018-04-08,2,4,"TomTom"
2018-04-09,1,3,"TomTom"
2018-04-10,4,4.2,"TomTom"
2018-04-11,2,3,"TomTom"
2018-04-12,6,4.3,"TomTom"
2018-04-13,2,4,"TomTom"
2018-04-14,1,2,"TomTom"
2018-04-15,5,3.6,"TomTom"
2018-04-16,7,3.7,"TomTom"
2018-04-17,3,4,"TomTom"
2018-04-18,3,4.7,"TomTom"
2018-04-19,3,3,"TomTom"
2018-04-20,2,5,"TomTom"
2018-04-21,4,4,"TomTom"
2018-04-22,6,2.2,"TomTom"
2018-04-23,3,2,"TomTom"
2018-04-24,11,3.5,"TomTom"
2018-04-25,5,3.2,"TomTom"
2018-04-26,5,3.4,"TomTom"
2018-04-27,6,2.8,"TomTom"
2018-04-28,4,4.5,"TomTom"
2018-04-29,1,5,"TomTom"
2018-04-30,2,3.5,"TomTom"
2018-05-01,3,5,"TomTom"
2018-05-02,4,3.2,"TomTom"
2018-05-03,1,5,"TomTom"
2018-05-04,3,4,"TomTom"
2018-05-06,5,3.2,"TomTom"
2018-05-07,2,3,"TomTom"
2018-05-08,3,1,"TomTom"
2018-05-09,1,2,"TomTom"
2018-05-10,2,5,"TomTom"
2018-05-11,5,5,"TomTom"
2018-05-12,4,4,"TomTom"
2018-05-13,3,3,"TomTom"
2018-05-14,6,3.5,"TomTom"
2018-05-15,3,4,"TomTom"
2018-05-16,6,3.7,"TomTom"
2018-05-17,5,2,"TomTom"
2018-05-18,4,3.8,"TomTom"
2018-05-19,3,2,"TomTom"
2018-05-20,4,2.2,"TomTom"
2018-05-21,3,2.3,"TomTom"
2018-05-22,3,1.3,"TomTom"
2018-05-23,3,4,"TomTom"
2018-05-24,4,3.2,"TomTom"
2018-05-25,5,3.2,"TomTom"
2018-05-27,3,3,"TomTom"
2018-05-28,3,3.7,"TomTom"
2018-05-29,7,3.9,"TomTom"
2018-05-30,6,3.7,"TomTom"
2018-05-31,3,3.7,"TomTom"
2018-06-01,7,3.1,"TomTom"
2018-06-02,2,1.5,"TomTom"
2018-06-03,7,2.9,"TomTom"
2018-06-04,4,2.5,"TomTom"
2018-06-05,6,2.7,"TomTom"
2018-06-06,4,2.8,"TomTom"
2018-06-07,8,2.9,"TomTom"
2018-06-08,4,2.8,"TomTom"
2018-06-09,6,3.8,"TomTom"
2018-06-10,2,2,"TomTom"
2018-06-11,6,3.3,"TomTom"
2018-06-12,4,3,"TomTom"
2018-06-13,1,5,"TomTom"
2018-06-14,2,4.5,"TomTom"
2018-06-15,4,4.8,"TomTom"
2018-06-16,4,4.5,"TomTom"
2018-06-17,4,5,"TomTom"
2018-06-18,4,4.8,"TomTom"
2018-06-19,7,2.6,"TomTom"
2018-06-20,3,2.7,"TomTom"
2018-06-21,6,2.8,"TomTom"
2018-06-22,5,2.8,"TomTom"
2018-06-23,7,3.7,"TomTom"
2018-06-24,3,4.3,"TomTom"
2018-06-25,2,3,"TomTom"
2018-06-26,3,2.7,"TomTom"
2018-06-27,6,3.8,"TomTom"
2018-06-28,5,2.4,"TomTom"
2018-06-29,7,2.7,"TomTom"
2018-06-30,4,2.5,"TomTom"
2018-07-01,5,2,"TomTom"
2018-07-02,12,2.1,"TomTom"
2018-07-03,9,1.3,"TomTom"
2018-07-04,7,2.1,"TomTom"
2018-07-05,4,2.2,"TomTom"
2018-07-06,3,2.3,"TomTom"
2018-07-07,4,2.5,"TomTom"
2018-07-08,9,3.3,"TomTom"
2018-07-09,7,3.3,"TomTom"
2018-07-10,4,4,"TomTom"
2018-07-11,3,1.7,"TomTom"
2018-07-12,3,3.7,"TomTom"
2018-07-13,3,1,"TomTom"
2018-07-14,4,2.8,"TomTom"
2018-07-15,2,5,"TomTom"
2018-07-16,1,1,"TomTom"
2018-07-17,5,2.6,"TomTom"
2018-07-18,3,4.3,"TomTom"
2018-07-19,4,4.5,"TomTom"
2018-07-20,7,2.7,"TomTom"
2018-07-21,5,3.2,"TomTom"
2018-07-23,4,5,"TomTom"
2018-07-24,7,3.3,"TomTom"
2018-07-25,7,2.7,"TomTom"
2018-07-26,2,3,"TomTom"
2018-07-27,2,1,"TomTom"
2018-07-28,4,3,"TomTom"
2018-07-29,2,1,"TomTom"
2018-07-30,6,2,"TomTom"
2018-07-31,6,2,"TomTom"
2018-08-01,2,3,"TomTom"
2018-08-02,2,3,"TomTom"
2018-08-03,6,2.8,"TomTom"
2018-08-04,5,4,"TomTom"
2018-08-05,5,2.8,"TomTom"
2018-08-06,1,1,"TomTom"
2018-08-07,3,3.7,"TomTom"
2018-08-08,7,2.4,"TomTom"
2018-08-09,4,3.2,"TomTom"
2018-08-10,5,2.2,"TomTom"
2018-08-11,9,2.9,"TomTom"
2018-08-12,8,2.4,"TomTom"
2018-08-13,4,2.2,"TomTom"
2018-08-14,8,3,"TomTom"
2018-08-15,4,3,"TomTom"
2018-08-16,7,3.4,"TomTom"
2018-08-17,8,5,"TomTom"
2018-08-18,5,3,"TomTom"
2018-08-19,6,3,"TomTom"
2018-08-20,1,1,"TomTom"
2018-08-21,2,5,"TomTom"
2018-08-22,4,3.8,"TomTom"
2018-08-23,11,2.9,"TomTom"
2018-08-24,4,2,"TomTom"
2018-08-25,4,3.5,"TomTom"
2018-08-26,8,4,"TomTom"
2018-08-27,4,3.5,"TomTom"
2018-08-28,8,3.5,"TomTom"
2018-08-29,3,3,"TomTom"
2018-08-30,6,3,"TomTom"
2018-08-31,7,3.9,"TomTom"
2018-09-01,7,4.1,"TomTom"
2018-09-02,9,3,"TomTom"
2018-09-03,5,4.2,"TomTom"
2018-09-04,7,2.6,"TomTom"
2018-09-05,6,4,"TomTom"
2018-09-06,1,2,"TomTom"
2018-09-07,5,2.8,"TomTom"
2018-09-08,5,4.4,"TomTom"
2018-09-09,6,3.7,"TomTom"
2018-09-10,1,4,"TomTom"
2018-09-11,6,3.2,"TomTom"
2018-09-12,7,3.3,"TomTom"
2018-09-13,3,3.7,"TomTom"
2018-09-14,3,4.7,"TomTom"
2018-09-15,9,3.8,"TomTom"
2018-09-16,2,4.5,"TomTom"
2018-09-17,3,4.3,"TomTom"
2018-09-18,3,4,"TomTom"
2018-09-19,3,4.7,"TomTom"
2018-09-20,10,3.4,"TomTom"
2018-09-21,2,5,"TomTom"
2018-09-22,6,3.7,"TomTom"
2018-09-23,4,2.5,"TomTom"
2018-09-24,3,3.7,"TomTom"
2018-09-25,4,4.2,"TomTom"
2018-09-26,4,3.8,"TomTom"
2018-09-27,3,3.3,"TomTom"
2018-09-28,4,3.8,"TomTom"
2018-09-29,2,2,"TomTom"
2018-09-30,5,4.2,"TomTom"
2018-10-01,5,4,"TomTom"
2018-10-02,3,5,"TomTom"
2018-10-03,3,4.7,"TomTom"
2018-10-05,4,3.2,"TomTom"
2018-10-06,1,1,"TomTom"
2018-10-07,7,3.1,"TomTom"
2018-10-08,2,5,"TomTom"
2018-10-09,3,2,"TomTom"
2018-10-10,6,4,"TomTom"
2018-10-11,4,5,"TomTom"
2018-10-12,2,4.5,"TomTom"
2018-10-13,9,4.2,"TomTom"
2018-10-14,5,3.8,"TomTom"
2018-10-15,4,3.8,"TomTom"
2018-10-16,4,3.2,"TomTom"
2018-10-17,4,2.5,"TomTom"
2018-10-18,10,4,"TomTom"
2018-10-19,4,3.5,"TomTom"
2018-10-20,3,3,"TomTom"
2018-10-21,5,2.8,"TomTom"
2018-10-22,6,4,"TomTom"
2018-10-23,3,4,"TomTom"
2018-10-24,8,3.8,"TomTom"
2018-10-25,6,4.3,"TomTom"
2018-10-26,9,4.3,"TomTom"
2018-10-27,7,4,"TomTom"
2018-10-28,7,3.1,"TomTom"
2018-10-30,5,4,"TomTom"
2018-10-31,2,3,"TomTom"
2018-11-01,3,3,"TomTom"
2018-11-02,6,4.5,"TomTom"
2018-11-03,4,3.8,"TomTom"
2018-11-04,5,3,"TomTom"
2018-11-05,6,4,"TomTom"
2018-11-06,7,4.3,"TomTom"
2018-11-07,7,3.7,"TomTom"
2018-11-08,1,5,"TomTom"
2018-11-09,5,4,"TomTom"
2018-11-10,6,4.7,"TomTom"
2018-11-11,5,2.8,"TomTom"
2018-11-12,5,3.6,"TomTom"
2018-11-13,4,4.2,"TomTom"
2018-11-14,10,3.7,"TomTom"
2018-11-15,6,2.2,"TomTom"
2018-11-16,1,5,"TomTom"
2018-11-17,6,3.5,"TomTom"
2018-11-18,8,4.2,"TomTom"
2018-11-19,8,3.5,"TomTom"
2018-11-20,3,3.3,"TomTom"
2018-11-21,2,3,"TomTom"
2018-11-22,3,4.3,"TomTom"
2018-11-23,7,4.1,"TomTom"
2018-11-24,5,4,"TomTom"
2018-11-25,8,3.4,"TomTom"
2018-11-26,4,3.5,"TomTom"
2018-11-27,7,3.3,"TomTom"
2018-11-28,4,4.2,"TomTom"
2018-11-29,5,3.8,"TomTom"
2018-11-30,2,4.5,"TomTom"
2018-12-01,2,1,"TomTom"
2018-12-02,6,4.2,"TomTom"
2018-12-03,4,4,"TomTom"
2018-12-04,3,3.7,"TomTom"
2018-12-05,12,3.8,"TomTom"
2018-12-06,3,2.7,"TomTom"
2018-12-07,4,4,"TomTom"
2018-12-08,6,3.5,"TomTom"
2018-12-09,3,3,"TomTom"
2018-12-10,1,5,"TomTom"
2018-12-11,8,4.8,"TomTom"
2018-12-12,4,5,"TomTom"
2018-12-13,6,3.3,"TomTom"
2018-12-14,9,4.3,"TomTom"
2018-12-15,3,4.7,"TomTom"
2018-12-16,3,4.7,"TomTom"
2018-12-17,4,4,"TomTom"
2018-12-18,5,4,"TomTom"
2018-12-19,6,4.7,"TomTom"
2018-12-20,4,4,"TomTom"
2018-12-21,4,3.2,"TomTom"
2018-12-22,5,4,"TomTom"
2018-12-23,3,5,"TomTom"
2018-12-24,2,2.5,"TomTom"
2018-12-25,4,3.2,"TomTom"
2018-12-27,2,1.5,"TomTom"
2018-12-28,7,3.3,"TomTom"
2018-12-29,5,4,"TomTom"
2018-12-30,5,1.2,"TomTom"
2018-12-31,4,3.2,"TomTom"
2019-01-01,4,3,"TomTom"
2019-01-02,7,4,"TomTom"
2019-01-03,2,3,"TomTom"
2019-01-04,8,1.8,"TomTom"
2019-01-05,2,3,"TomTom"
2019-01-06,5,4.4,"TomTom"
2019-01-07,10,3.4,"TomTom"
2019-01-08,5,3.2,"TomTom"
2019-01-09,5,2.8,"TomTom"
2019-01-10,2,3,"TomTom"
2019-01-11,3,3.7,"TomTom"
2019-01-12,2,4,"TomTom"
2019-01-13,7,2.9,"TomTom"
2019-01-14,3,4.7,"TomTom"
2019-01-15,6,3.7,"TomTom"
2019-01-16,1,5,"TomTom"
2019-01-17,3,4.3,"TomTom"
2019-01-18,2,5,"TomTom"
2019-01-19,4,4.2,"TomTom"
2019-01-20,2,4.5,"TomTom"
2019-01-21,5,3,"TomTom"
2019-01-22,3,4.7,"TomTom"
2019-01-23,2,5,"TomTom"
2019-01-24,3,2,"TomTom"
2019-01-25,2,3,"TomTom"
2019-01-26,7,2.7,"TomTom"
2019-01-27,3,3.7,"TomTom"
2019-01-28,3,3,"TomTom"
2019-01-29,4,3.8,"TomTom"
2019-01-30,5,2.8,"TomTom"
2019-01-31,2,5,"TomTom"
2019-02-01,4,2.2,"TomTom"
2019-02-02,8,2.5,"TomTom"
2019-02-03,5,4,"TomTom"
2019-02-04,6,3.7,"TomTom"
2019-02-05,6,4.2,"TomTom"
2019-02-06,2,5,"TomTom"
2019-02-07,7,4.3,"TomTom"
2019-02-08,8,4.8,"TomTom"
2019-02-09,5,5,"TomTom"
2019-02-10,10,3.8,"TomTom"
2019-02-11,8,3.4,"TomTom"
2019-02-12,10,3.3,"TomTom"
2019-02-13,8,3.5,"TomTom"
2019-02-14,7,3.7,"TomTom"
2019-02-15,7,4.3,"TomTom"
2019-02-16,3,1.7,"TomTom"
2019-02-17,10,4.1,"TomTom"
2019-02-18,5,3.8,"TomTom"
2019-02-19,5,4.4,"TomTom"
2019-02-20,3,3,"TomTom"
2019-02-21,5,2.8,"TomTom"
2019-02-22,7,3.1,"TomTom"
2019-02-23,11,3.7,"TomTom"
2019-02-24,1,5,"TomTom"
2019-02-25,7,3.7,"TomTom"
2019-02-26,3,2.7,"TomTom"
2019-02-27,3,3.7,"TomTom"
2019-02-28,8,3.4,"TomTom"
2019-03-01,8,3.5,"TomTom"
2019-03-02,8,5,"TomTom"
2019-03-03,2,3,"TomTom"
2019-03-04,4,3.5,"TomTom"
2019-03-05,9,3.7,"TomTom"
2019-03-06,5,3.4,"TomTom"
2019-03-07,6,3.8,"TomTom"
2019-03-08,4,4,"TomTom"
2019-03-09,6,3.5,"TomTom"
2019-03-10,6,3.2,"TomTom"
2019-03-11,6,4.2,"TomTom"
2019-03-12,10,3,"TomTom"
2019-03-13,3,4.7,"TomTom"
2019-03-14,6,2.8,"TomTom"
2019-03-15,9,4.1,"TomTom"
2019-03-16,7,4.1,"TomTom"
2019-03-17,4,3,"TomTom"
2019-03-18,6,4.8,"TomTom"
2019-03-19,5,4.2,"TomTom"
2019-03-20,7,3.3,"TomTom"
2019-03-21,5,5,"TomTom"
2019-03-22,5,3,"TomTom"
2019-03-23,7,4.4,"TomTom"
2019-03-24,9,4.3,"TomTom"
2019-03-25,6,4,"TomTom"
2019-03-26,9,4.4,"TomTom"
2019-03-27,8,3.5,"TomTom"
2019-03-28,11,2.7,"TomTom"
2019-03-29,5,3.6,"TomTom"
2019-03-30,3,5,"TomTom"
2019-03-31,5,3.4,"TomTom"
2019-04-01,10,3.6,"TomTom"
2019-04-02,4,5,"TomTom"
2019-04-03,5,5,"TomTom"
2019-04-04,4,3.8,"TomTom"
2019-04-05,8,3.8,"TomTom"
2019-04-06,6,3.5,"TomTom"
2019-04-07,5,4,"TomTom"
2019-04-08,5,4.6,"TomTom"
2019-04-09,5,3,"TomTom"
2019-04-10,8,4.5,"TomTom"
2019-04-11,7,4.4,"TomTom"
2019-04-12,7,3.9,"TomTom"
2019-04-13,11,3,"TomTom"
2019-04-14,8,4.5,"TomTom"
2019-04-15,5,4,"TomTom"
2019-04-16,9,4.3,"TomTom"
2019-04-17,7,3.4,"TomTom"
2019-04-18,5,3.8,"TomTom"
2019-04-19,2,4.5,"TomTom"
2019-04-20,5,2.8,"TomTom"
2019-04-21,6,4.3,"TomTom"
2019-04-22,1,5,"TomTom"
2019-04-23,6,4.2,"TomTom"
2019-04-24,7,3.6,"TomTom"
2019-04-25,6,3.2,"TomTom"
2019-04-26,4,4.2,"TomTom"
2019-04-27,5,3.8,"TomTom"
2019-04-28,12,2.9,"TomTom"
2019-04-29,5,2.4,"TomTom"
2019-04-30,8,3.5,"TomTom"
2019-05-01,7,2.7,"TomTom"
2019-05-02,1,1,"TomTom"
2019-05-03,6,3.5,"TomTom"
2019-05-04,8,2.1,"TomTom"
2019-05-05,7,2.9,"TomTom"
2019-05-06,14,2.6,"TomTom"
2019-05-07,11,2.4,"TomTom"
2019-05-08,9,3.1,"TomTom"
2019-05-09,5,3.2,"TomTom"
2019-05-10,14,2.4,"TomTom"
2019-05-11,11,3.4,"TomTom"
2019-05-12,8,2.9,"TomTom"
2019-05-13,11,3.5,"TomTom"
2019-05-14,8,4.2,"TomTom"
2019-05-15,8,3.2,"TomTom"
2019-05-16,8,4.2,"TomTom"
2019-05-17,5,2.6,"TomTom"
2019-05-18,4,4.2,"TomTom"
2019-05-19,4,2.8,"TomTom"
2019-05-20,7,2.9,"TomTom"
2019-05-21,2,4,"TomTom"
2019-05-22,7,3.6,"TomTom"
2019-05-23,5,3.2,"TomTom"
2019-05-24,6,4,"TomTom"
2019-05-25,8,3.6,"TomTom"
2019-05-26,7,4.3,"TomTom"
2019-05-27,3,4,"TomTom"
2019-05-28,3,5,"TomTom"
2019-05-29,5,3,"TomTom"
2019-05-30,8,4.1,"TomTom"
2019-05-31,8,3.9,"TomTom"
2019-06-01,5,1.8,"TomTom"
2019-06-02,5,2,"TomTom"
2019-06-03,6,4,"TomTom"
2019-06-04,4,5,"TomTom"
2019-06-05,2,4,"TomTom"
2019-06-06,3,5,"TomTom"
2019-06-07,15,3.3,"TomTom"
2019-06-08,6,3.8,"TomTom"
2019-06-09,9,3,"TomTom"
2019-06-10,6,4,"TomTom"
2019-06-11,9,2.3,"TomTom"
2019-06-12,4,2.8,"TomTom"
2019-06-13,7,3.6,"TomTom"
2019-06-14,8,3.4,"TomTom"
2019-06-15,6,2.8,"TomTom"
2019-06-16,4,3.5,"TomTom"
2019-06-17,4,4,"TomTom"
2019-06-18,4,4,"TomTom"
2019-06-19,6,3.8,"TomTom"
2019-06-20,4,1.8,"TomTom"
2019-06-21,8,4.1,"TomTom"
2019-06-22,10,3.1,"TomTom"
2019-06-23,8,3.1,"TomTom"
2019-06-24,4,3.8,"TomTom"
2019-06-25,4,4,"TomTom"
2019-06-26,9,3.2,"TomTom"
2019-06-27,7,3.9,"TomTom"
2019-06-28,8,4.6,"TomTom"
2019-06-29,8,3.9,"TomTom"
2019-06-30,7,3.4,"TomTom"
2019-07-01,5,3.4,"TomTom"
2019-07-02,7,4.1,"TomTom"
2019-07-03,5,4.6,"TomTom"
2019-07-04,4,4.8,"TomTom"
2019-07-05,14,2.7,"TomTom"
2019-07-06,13,3.6,"TomTom"
2019-07-07,7,4.4,"TomTom"
2019-07-08,6,3,"TomTom"
2019-07-09,6,3.3,"TomTom"
2019-07-10,3,4.3,"TomTom"
2019-07-11,7,4.6,"TomTom"
2019-07-12,4,2,"TomTom"
2019-07-13,4,2,"TomTom"
2019-07-14,5,4.2,"TomTom"
2019-07-15,6,3,"TomTom"
2019-07-16,6,3.8,"TomTom"
2019-07-17,6,4,"TomTom"
2019-07-18,5,3.6,"TomTom"
2019-07-19,4,4.8,"TomTom"
2019-07-20,4,2.8,"TomTom"
2019-07-21,8,1.6,"TomTom"
2019-07-22,5,4.4,"TomTom"
2019-07-23,10,4.5,"TomTom"
2019-07-24,3,4.3,"TomTom"
2019-07-25,2,3.5,"TomTom"
2019-07-26,4,4,"TomTom"
2019-07-27,3,4,"TomTom"
2019-07-28,4,4,"TomTom"
2019-07-29,5,3.4,"TomTom"
2019-07-30,6,4.2,"TomTom"
2019-07-31,6,3.7,"TomTom"
2019-08-01,9,3.6,"TomTom"
2019-08-02,4,3.2,"TomTom"
2019-08-03,6,4.8,"TomTom"
2019-08-04,3,4.3,"TomTom"
2019-08-05,2,3,"TomTom"
2019-08-06,6,3.3,"TomTom"
2019-08-07,11,4.3,"TomTom"
2019-08-08,2,5,"TomTom"
2019-08-09,3,5,"TomTom"
2019-08-10,6,4.2,"TomTom"
2019-08-11,4,3.8,"TomTom"
2019-08-12,5,3.4,"TomTom"
2019-08-13,5,2.4,"TomTom"
2019-08-14,4,4.8,"TomTom"
2019-08-15,11,4.5,"TomTom"
2019-08-16,1,4,"TomTom"
2019-08-17,3,5,"TomTom"
2019-08-18,4,4.2,"TomTom"
2019-08-19,13,3.8,"TomTom"
2019-08-20,3,3.7,"TomTom"
2019-08-21,3,3.7,"TomTom"
2019-08-22,3,5,"TomTom"
2019-08-23,5,2.6,"TomTom"
2019-08-24,4,3.2,"TomTom"
2019-08-25,3,2.3,"TomTom"
2019-08-26,6,4.3,"TomTom"
2019-08-27,5,4.6,"TomTom"
2019-08-28,5,3.4,"TomTom"
2019-08-29,2,2.5,"TomTom"
2019-08-30,6,4.2,"TomTom"
2019-08-31,4,3,"TomTom"
2019-09-01,5,3.8,"TomTom"
2019-09-02,4,3.8,"TomTom"
2019-09-03,5,4.2,"TomTom"
2019-09-04,5,2.4,"TomTom"
2019-09-05,7,4.1,"TomTom"
2019-09-06,9,4.2,"TomTom"
2019-09-07,3,4.7,"TomTom"
2019-09-08,4,3.5,"TomTom"
2019-09-09,8,4.5,"TomTom"
2019-09-10,10,4.1,"TomTom"
2019-09-11,10,2.4,"TomTom"
2019-09-12,4,5,"TomTom"
2019-09-13,1,5,"TomTom"
2019-09-14,7,4,"TomTom"
2019-09-15,3,3.7,"TomTom"
2019-09-16,9,4.1,"TomTom"
2019-09-17,6,4.5,"TomTom"
2019-09-18,9,2.9,"TomTom"
