"day_cut","sentiment","year","day","app"
2016-09-03,0.42,2016,3,"6"
2016-09-04,0.37,2016,4,"6"
2016-09-05,0.34,2016,5,"6"
2016-09-06,0.31,2016,6,"6"
2016-09-07,0.25,2016,7,"6"
2016-09-08,0.39,2016,8,"6"
2016-09-09,0.41,2016,9,"6"
2016-09-10,0.45,2016,10,"6"
2016-09-11,0.41,2016,11,"6"
2016-09-12,0.49,2016,12,"6"
2016-09-13,0.63,2016,13,"6"
2016-09-14,0.38,2016,14,"6"
2016-09-15,0.4,2016,15,"6"
2016-09-16,0.37,2016,16,"6"
2016-09-17,0.44,2016,17,"6"
2016-09-18,0.36,2016,18,"6"
2016-09-19,0.39,2016,19,"6"
2016-09-20,0.53,2016,20,"6"
2016-09-21,0.48,2016,21,"6"
2016-09-22,0.43,2016,22,"6"
2016-09-23,0.36,2016,23,"6"
2016-09-24,0.4,2016,24,"6"
2016-09-25,0.25,2016,25,"6"
2016-09-26,0.38,2016,26,"6"
2016-09-27,0.46,2016,27,"6"
2016-09-28,0.32,2016,28,"6"
2016-09-29,0.38,2016,29,"6"
2016-09-30,0.38,2016,30,"6"
2016-10-01,0.36,2016,1,"6"
2016-10-02,0.36,2016,2,"6"
2016-10-03,0.42,2016,3,"6"
2016-10-04,0.52,2016,4,"6"
2016-10-05,0.39,2016,5,"6"
2016-10-06,0.36,2016,6,"6"
2016-10-07,0.33,2016,7,"6"
2016-10-08,0.4,2016,8,"6"
2016-10-09,0.32,2016,9,"6"
2016-10-10,0.43,2016,10,"6"
2016-10-11,0.48,2016,11,"6"
2016-10-12,0.42,2016,12,"6"
2016-10-13,0.54,2016,13,"6"
2016-10-14,0.37,2016,14,"6"
2016-10-15,0.21,2016,15,"6"
2016-10-16,0.55,2016,16,"6"
2016-10-17,0.31,2016,17,"6"
2016-10-18,0.41,2016,18,"6"
2016-10-19,0.55,2016,19,"6"
2016-10-20,0.34,2016,20,"6"
2016-10-21,0.36,2016,21,"6"
2016-10-22,0.37,2016,22,"6"
2016-10-23,0.41,2016,23,"6"
2016-10-24,0.28,2016,24,"6"
2016-10-25,0.36,2016,25,"6"
2016-10-26,0.46,2016,26,"6"
2016-10-27,0.27,2016,27,"6"
2016-10-28,0.43,2016,28,"6"
2016-10-29,0.3,2016,29,"6"
2016-10-30,0.48,2016,30,"6"
2016-10-31,0.16,2016,31,"6"
2016-11-01,0.46,2016,1,"6"
2016-11-02,0.44,2016,2,"6"
2016-11-03,0.33,2016,3,"6"
2016-11-04,0.35,2016,4,"6"
2016-11-05,0.4,2016,5,"6"
2016-11-06,0.33,2016,6,"6"
2016-11-07,0.29,2016,7,"6"
2016-11-08,0.32,2016,8,"6"
2016-11-09,0.53,2016,9,"6"
2016-11-10,0.33,2016,10,"6"
2016-11-11,0.28,2016,11,"6"
2016-11-12,0.32,2016,12,"6"
2016-11-13,0.47,2016,13,"6"
2016-11-14,0.36,2016,14,"6"
2016-11-15,0.35,2016,15,"6"
2016-11-16,0.3,2016,16,"6"
2016-11-17,0.23,2016,17,"6"
2016-11-18,0.29,2016,18,"6"
2016-11-19,0.32,2016,19,"6"
2016-11-20,0.38,2016,20,"6"
2016-11-21,0.42,2016,21,"6"
2016-11-22,0.43,2016,22,"6"
2016-11-23,0.29,2016,23,"6"
2016-11-24,0.32,2016,24,"6"
2016-11-25,0.4,2016,25,"6"
2016-11-26,0.39,2016,26,"6"
2016-11-27,0.42,2016,27,"6"
2016-11-28,0.45,2016,28,"6"
2016-11-29,0.3,2016,29,"6"
2016-11-30,0.35,2016,30,"6"
2016-12-01,0.38,2016,1,"6"
2016-12-02,0.43,2016,2,"6"
2016-12-03,0.33,2016,3,"6"
2016-12-04,0.31,2016,4,"6"
2016-12-05,0.45,2016,5,"6"
2016-12-06,0.38,2016,6,"6"
2016-12-07,0.3,2016,7,"6"
2016-12-08,0.45,2016,8,"6"
2016-12-09,0.31,2016,9,"6"
2016-12-10,0.46,2016,10,"6"
2016-12-11,0.41,2016,11,"6"
2016-12-12,0.25,2016,12,"6"
2016-12-13,0.54,2016,13,"6"
2016-12-14,0.37,2016,14,"6"
2016-12-15,0.44,2016,15,"6"
2016-12-16,0.43,2016,16,"6"
2016-12-17,0.4,2016,17,"6"
2016-12-18,0.41,2016,18,"6"
2016-12-19,0.46,2016,19,"6"
2016-12-20,0.34,2016,20,"6"
2016-12-21,0.46,2016,21,"6"
2016-12-22,0.41,2016,22,"6"
2016-12-23,0.27,2016,23,"6"
2016-12-24,0.59,2016,24,"6"
2016-12-25,0.46,2016,25,"6"
2016-12-26,0.47,2016,26,"6"
2016-12-27,0.39,2016,27,"6"
2016-12-28,0.36,2016,28,"6"
2016-12-29,0.42,2016,29,"6"
2016-12-30,0.51,2016,30,"6"
2016-12-31,0.41,2016,31,"6"
2017-01-01,0.52,2017,1,"6"
2017-01-02,0.33,2017,2,"6"
2017-01-03,0.56,2017,3,"6"
2017-01-04,0.49,2017,4,"6"
2017-01-05,0.37,2017,5,"6"
2017-01-06,0.34,2017,6,"6"
2017-01-07,0.44,2017,7,"6"
2017-01-08,0.44,2017,8,"6"
2017-01-09,0.39,2017,9,"6"
2017-01-10,0.54,2017,10,"6"
2017-01-11,0.41,2017,11,"6"
2017-01-12,0.41,2017,12,"6"
2017-01-13,0.33,2017,13,"6"
2017-01-14,0.35,2017,14,"6"
2017-01-15,0.34,2017,15,"6"
2017-01-16,0.36,2017,16,"6"
2017-01-17,0.33,2017,17,"6"
2017-01-18,0.32,2017,18,"6"
2017-01-19,0.37,2017,19,"6"
2017-01-20,0.35,2017,20,"6"
2017-01-21,0.27,2017,21,"6"
2017-01-22,0.36,2017,22,"6"
2017-01-23,0.34,2017,23,"6"
2017-01-24,0.33,2017,24,"6"
2017-01-25,0.3,2017,25,"6"
2017-01-26,0.31,2017,26,"6"
2017-01-27,0.3,2017,27,"6"
2017-01-28,0.41,2017,28,"6"
2017-01-29,0.35,2017,29,"6"
2017-01-30,0.41,2017,30,"6"
2017-01-31,0.32,2017,31,"6"
2017-02-01,0.27,2017,1,"6"
2017-02-02,0.3,2017,2,"6"
2017-02-03,0.31,2017,3,"6"
2017-02-04,0.45,2017,4,"6"
2017-02-05,0.39,2017,5,"6"
2017-02-06,0.32,2017,6,"6"
2017-02-07,0.32,2017,7,"6"
2017-02-08,0.45,2017,8,"6"
2017-02-09,0.36,2017,9,"6"
2017-02-10,0.35,2017,10,"6"
2017-02-11,0.36,2017,11,"6"
2017-02-12,0.35,2017,12,"6"
2017-02-13,0.32,2017,13,"6"
2017-02-14,0.22,2017,14,"6"
2017-02-15,0.37,2017,15,"6"
2017-02-16,0.32,2017,16,"6"
2017-02-17,0.38,2017,17,"6"
2017-02-18,0.35,2017,18,"6"
2017-02-19,0.35,2017,19,"6"
2017-02-20,0.37,2017,20,"6"
2017-02-21,0.34,2017,21,"6"
2017-02-22,0.44,2017,22,"6"
2017-02-23,0.44,2017,23,"6"
2017-02-24,0.41,2017,24,"6"
2017-02-25,0.42,2017,25,"6"
2017-02-26,0.34,2017,26,"6"
2017-02-27,0.42,2017,27,"6"
2017-02-28,0.36,2017,28,"6"
2017-03-01,0.29,2017,1,"6"
2017-03-02,0.24,2017,2,"6"
2017-03-03,0.34,2017,3,"6"
2017-03-04,0.46,2017,4,"6"
2017-03-05,0.36,2017,5,"6"
2017-03-06,0.4,2017,6,"6"
2017-03-07,0.45,2017,7,"6"
2017-03-08,0.29,2017,8,"6"
2017-03-09,0.39,2017,9,"6"
2017-03-10,0.43,2017,10,"6"
2017-03-11,0.34,2017,11,"6"
2017-03-12,0.18,2017,12,"6"
2017-03-13,0.44,2017,13,"6"
2017-03-14,0.29,2017,14,"6"
2017-03-15,0.29,2017,15,"6"
2017-03-16,0.28,2017,16,"6"
2017-03-17,0.38,2017,17,"6"
2017-03-18,0.37,2017,18,"6"
2017-03-19,0.41,2017,19,"6"
2017-03-20,0.25,2017,20,"6"
2017-03-21,0.28,2017,21,"6"
2017-03-22,0.45,2017,22,"6"
2017-03-23,0.34,2017,23,"6"
2017-03-24,0.39,2017,24,"6"
2017-03-25,0.37,2017,25,"6"
2017-03-26,0.3,2017,26,"6"
2017-03-27,0.18,2017,27,"6"
2017-03-28,0.41,2017,28,"6"
2017-03-29,0.35,2017,29,"6"
2017-03-30,0.33,2017,30,"6"
2017-03-31,0.25,2017,31,"6"
2017-04-01,0.36,2017,1,"6"
2017-04-02,0.34,2017,2,"6"
2017-04-03,0.3,2017,3,"6"
2017-04-04,0.54,2017,4,"6"
2017-04-05,0.29,2017,5,"6"
2017-04-06,0.25,2017,6,"6"
2017-04-07,0.44,2017,7,"6"
2017-04-08,0.25,2017,8,"6"
2017-04-09,0.28,2017,9,"6"
2017-04-10,0.36,2017,10,"6"
2017-04-11,0.4,2017,11,"6"
2017-04-12,0.28,2017,12,"6"
2017-04-13,0.36,2017,13,"6"
2017-04-14,0.45,2017,14,"6"
2017-04-15,0.34,2017,15,"6"
2017-04-16,0.29,2017,16,"6"
2017-04-17,0.38,2017,17,"6"
2017-04-18,0.34,2017,18,"6"
2017-04-19,0.46,2017,19,"6"
2017-04-20,0.34,2017,20,"6"
2017-04-21,0.33,2017,21,"6"
2017-04-22,0.13,2017,22,"6"
2017-04-23,0.3,2017,23,"6"
2017-04-24,0.39,2017,24,"6"
2017-04-25,0.34,2017,25,"6"
2017-04-26,0.4,2017,26,"6"
2017-04-27,0.27,2017,27,"6"
2017-04-28,0.39,2017,28,"6"
2017-04-29,0.34,2017,29,"6"
2017-04-30,0.47,2017,30,"6"
2017-05-01,0.38,2017,1,"6"
2017-05-02,0.5,2017,2,"6"
2017-05-03,0.43,2017,3,"6"
2017-05-04,0.47,2017,4,"6"
2017-05-05,0.28,2017,5,"6"
2017-05-06,0.45,2017,6,"6"
2017-05-07,0.15,2017,7,"6"
2017-05-08,0.25,2017,8,"6"
2017-05-09,0.45,2017,9,"6"
2017-05-10,0.38,2017,10,"6"
2017-05-11,0.32,2017,11,"6"
2017-05-12,0.3,2017,12,"6"
2017-05-13,0.28,2017,13,"6"
2017-05-14,0.34,2017,14,"6"
2017-05-15,0.34,2017,15,"6"
2017-05-16,0.38,2017,16,"6"
2017-05-17,0.35,2017,17,"6"
2017-05-18,0.31,2017,18,"6"
2017-05-19,0.27,2017,19,"6"
2017-05-20,0.14,2017,20,"6"
2017-05-21,0.38,2017,21,"6"
2017-05-22,0.29,2017,22,"6"
2017-05-23,0.19,2017,23,"6"
2017-05-24,0.36,2017,24,"6"
2017-05-25,0.26,2017,25,"6"
2017-05-26,0.25,2017,26,"6"
2017-05-27,0.33,2017,27,"6"
2017-05-28,0.38,2017,28,"6"
2017-05-29,0.3,2017,29,"6"
2017-05-30,0.26,2017,30,"6"
2017-05-31,0.33,2017,31,"6"
2017-06-01,0.28,2017,1,"6"
2017-06-02,0.38,2017,2,"6"
2017-06-03,0.35,2017,3,"6"
2017-06-04,0.16,2017,4,"6"
2017-06-05,0.28,2017,5,"6"
2017-06-06,0.3,2017,6,"6"
2017-06-07,0.33,2017,7,"6"
2017-06-08,0.24,2017,8,"6"
2017-06-09,0.43,2017,9,"6"
2017-06-10,0.31,2017,10,"6"
2017-06-11,0.12,2017,11,"6"
2017-06-12,0.29,2017,12,"6"
2017-06-13,0.33,2017,13,"6"
2017-06-14,0.35,2017,14,"6"
2017-06-15,0.31,2017,15,"6"
2017-06-16,0.38,2017,16,"6"
2017-06-17,0.34,2017,17,"6"
2017-06-18,0.15,2017,18,"6"
2017-06-19,0.19,2017,19,"6"
2017-06-20,0.19,2017,20,"6"
2017-06-21,0.36,2017,21,"6"
2017-06-22,0.34,2017,22,"6"
2017-06-23,0.29,2017,23,"6"
2017-06-24,0.25,2017,24,"6"
2017-06-25,0.36,2017,25,"6"
2017-06-26,0.35,2017,26,"6"
2017-06-27,0.32,2017,27,"6"
2017-06-28,0.34,2017,28,"6"
2017-06-29,0.43,2017,29,"6"
2017-06-30,0.36,2017,30,"6"
2017-07-01,0.41,2017,1,"6"
2017-07-02,0.34,2017,2,"6"
2017-07-03,0.33,2017,3,"6"
2017-07-04,0.15,2017,4,"6"
2017-07-05,0.47,2017,5,"6"
2017-07-06,0.31,2017,6,"6"
2017-07-07,0.48,2017,7,"6"
2017-07-08,0.34,2017,8,"6"
2017-07-09,0.41,2017,9,"6"
2017-07-10,0.3,2017,10,"6"
2017-07-11,0.35,2017,11,"6"
2017-07-12,0.38,2017,12,"6"
2017-07-13,0.23,2017,13,"6"
2017-07-14,0.35,2017,14,"6"
2017-07-15,0.31,2017,15,"6"
2017-07-16,0.36,2017,16,"6"
2017-07-17,0.37,2017,17,"6"
2017-07-18,0.3,2017,18,"6"
2017-07-19,0.29,2017,19,"6"
2017-07-20,0.24,2017,20,"6"
2017-07-21,0.35,2017,21,"6"
2017-07-22,0.37,2017,22,"6"
2017-07-23,0.38,2017,23,"6"
2017-07-24,0.4,2017,24,"6"
2017-07-25,0.33,2017,25,"6"
2017-07-26,0.4,2017,26,"6"
2017-07-27,0.29,2017,27,"6"
2017-07-28,0.44,2017,28,"6"
2017-07-29,0.43,2017,29,"6"
2017-07-30,0.38,2017,30,"6"
2017-07-31,0.38,2017,31,"6"
2017-08-01,0.34,2017,1,"6"
2017-08-02,0.32,2017,2,"6"
2017-08-03,0.28,2017,3,"6"
2017-08-04,0.34,2017,4,"6"
2017-08-05,0.36,2017,5,"6"
2017-08-06,0.3,2017,6,"6"
2017-08-07,0.27,2017,7,"6"
2017-08-08,0.4,2017,8,"6"
2017-08-09,0.34,2017,9,"6"
2017-08-10,0.36,2017,10,"6"
2017-08-11,0.39,2017,11,"6"
2017-08-12,0.32,2017,12,"6"
2017-08-13,0.42,2017,13,"6"
2017-08-14,0.35,2017,14,"6"
2017-08-15,0.38,2017,15,"6"
2017-08-16,0.27,2017,16,"6"
2017-08-17,0.33,2017,17,"6"
2017-08-18,0.36,2017,18,"6"
2017-08-19,0.38,2017,19,"6"
2017-08-20,0.25,2017,20,"6"
2017-08-21,0.5,2017,21,"6"
2017-08-22,0.54,2017,22,"6"
2017-08-23,0.28,2017,23,"6"
2017-08-24,0.35,2017,24,"6"
2017-08-25,0.38,2017,25,"6"
2017-08-26,0.46,2017,26,"6"
2017-08-27,0.31,2017,27,"6"
2017-08-28,0.35,2017,28,"6"
2017-08-29,0.17,2017,29,"6"
2017-08-30,0.12,2017,30,"6"
2017-08-31,0.27,2017,31,"6"
2017-09-01,0.38,2017,1,"6"
2017-09-02,0.38,2017,2,"6"
2017-09-03,0.37,2017,3,"6"
2017-09-04,0.5,2017,4,"6"
2017-09-05,0.35,2017,5,"6"
2017-09-06,0.33,2017,6,"6"
2017-09-07,0.33,2017,7,"6"
2017-09-08,0.45,2017,8,"6"
2017-09-09,0.48,2017,9,"6"
2017-09-10,0.3,2017,10,"6"
2017-09-11,0.32,2017,11,"6"
2017-09-12,0.42,2017,12,"6"
2017-09-13,0.38,2017,13,"6"
2017-09-14,0.3,2017,14,"6"
2017-09-15,0.38,2017,15,"6"
2017-09-16,0.37,2017,16,"6"
2017-09-17,0.37,2017,17,"6"
2017-09-18,0.32,2017,18,"6"
2017-09-19,0.39,2017,19,"6"
2017-09-20,0.31,2017,20,"6"
2017-09-21,0.31,2017,21,"6"
2017-09-22,0.29,2017,22,"6"
2017-09-23,0.38,2017,23,"6"
2017-09-24,0.33,2017,24,"6"
2017-09-25,0.34,2017,25,"6"
2017-09-26,0.31,2017,26,"6"
2017-09-27,0.32,2017,27,"6"
2017-09-28,0.32,2017,28,"6"
2017-09-29,0.34,2017,29,"6"
2017-09-30,0.23,2017,30,"6"
2017-10-01,0.32,2017,1,"6"
2017-10-02,0.33,2017,2,"6"
2017-10-03,0.3,2017,3,"6"
2017-10-04,0.31,2017,4,"6"
2017-10-05,0.32,2017,5,"6"
2017-10-06,0.43,2017,6,"6"
2017-10-07,0.3,2017,7,"6"
2017-10-08,0.33,2017,8,"6"
2017-10-09,0.45,2017,9,"6"
2017-10-10,0.36,2017,10,"6"
2017-10-11,0.26,2017,11,"6"
2017-10-12,0.35,2017,12,"6"
2017-10-13,0.36,2017,13,"6"
2017-10-14,0.39,2017,14,"6"
2017-10-15,0.3,2017,15,"6"
2017-10-16,0.31,2017,16,"6"
2017-10-17,0.23,2017,17,"6"
2017-10-18,0.36,2017,18,"6"
2017-10-19,0.36,2017,19,"6"
2017-10-20,0.35,2017,20,"6"
2017-10-21,0.33,2017,21,"6"
2017-10-22,0.25,2017,22,"6"
2017-10-23,0.28,2017,23,"6"
2017-10-24,0.29,2017,24,"6"
2017-10-25,0.24,2017,25,"6"
2017-10-26,0.41,2017,26,"6"
2017-10-27,0.39,2017,27,"6"
2017-10-28,0.42,2017,28,"6"
2017-10-29,0.36,2017,29,"6"
2017-10-30,0.44,2017,30,"6"
2017-10-31,0.4,2017,31,"6"
2017-11-01,0.39,2017,1,"6"
2017-11-02,0.4,2017,2,"6"
2017-11-03,0.35,2017,3,"6"
2017-11-04,0.34,2017,4,"6"
2017-11-05,0.47,2017,5,"6"
2017-11-06,0.43,2017,6,"6"
2017-11-07,0.33,2017,7,"6"
2017-11-08,0.22,2017,8,"6"
2017-11-09,0.31,2017,9,"6"
2017-11-10,0.35,2017,10,"6"
2017-11-11,0.49,2017,11,"6"
2017-11-12,0.37,2017,12,"6"
2017-11-13,0.23,2017,13,"6"
2017-11-14,0.45,2017,14,"6"
2017-11-15,0.43,2017,15,"6"
2017-11-16,0.36,2017,16,"6"
2017-11-17,0.43,2017,17,"6"
2017-11-18,0.39,2017,18,"6"
2017-11-19,0.33,2017,19,"6"
2017-11-20,0.26,2017,20,"6"
2017-11-21,0.24,2017,21,"6"
2017-11-22,0.3,2017,22,"6"
2017-11-23,0.23,2017,23,"6"
2017-11-24,0.33,2017,24,"6"
2017-11-25,0.21,2017,25,"6"
2017-11-26,0.39,2017,26,"6"
2017-11-27,0.44,2017,27,"6"
2017-11-28,0.39,2017,28,"6"
2017-11-29,0.42,2017,29,"6"
2017-11-30,0.49,2017,30,"6"
2017-12-01,0.35,2017,1,"6"
2017-12-02,0.34,2017,2,"6"
2017-12-03,0.38,2017,3,"6"
2017-12-04,0.36,2017,4,"6"
2017-12-05,0.23,2017,5,"6"
2017-12-06,0.3,2017,6,"6"
2017-12-07,0.23,2017,7,"6"
2017-12-08,0.28,2017,8,"6"
2017-12-09,0.21,2017,9,"6"
2017-12-10,0.4,2017,10,"6"
2017-12-11,0.35,2017,11,"6"
2017-12-12,0.37,2017,12,"6"
2017-12-13,0.29,2017,13,"6"
2017-12-14,0.29,2017,14,"6"
2017-12-15,0.42,2017,15,"6"
2017-12-16,0.29,2017,16,"6"
2017-12-17,0.28,2017,17,"6"
2017-12-18,0.26,2017,18,"6"
2017-12-19,0.03,2017,19,"6"
2017-12-20,0.37,2017,20,"6"
2017-12-21,0.4,2017,21,"6"
2017-12-22,0.41,2017,22,"6"
2017-12-23,0.3,2017,23,"6"
2017-12-24,0.33,2017,24,"6"
2017-12-25,0.44,2017,25,"6"
2017-12-26,0.35,2017,26,"6"
2017-12-27,0.38,2017,27,"6"
2017-12-28,0.28,2017,28,"6"
2017-12-29,0.26,2017,29,"6"
2017-12-30,0.28,2017,30,"6"
2017-12-31,0.31,2017,31,"6"
2018-01-01,0.32,2018,1,"6"
2018-01-02,0.4,2018,2,"6"
2018-01-03,0.43,2018,3,"6"
2018-01-04,0.41,2018,4,"6"
2018-01-05,0.49,2018,5,"6"
2018-01-06,0.38,2018,6,"6"
2018-01-07,0.27,2018,7,"6"
2018-01-08,0.51,2018,8,"6"
2018-01-09,0.24,2018,9,"6"
2018-01-10,0.31,2018,10,"6"
2018-01-11,0.65,2018,11,"6"
2018-01-12,0.37,2018,12,"6"
2018-01-13,0.24,2018,13,"6"
2018-01-14,0.42,2018,14,"6"
2018-01-15,0.34,2018,15,"6"
2018-01-16,0.27,2018,16,"6"
2018-01-17,0.37,2018,17,"6"
2018-01-18,0.34,2018,18,"6"
2018-01-19,0.33,2018,19,"6"
2018-01-20,0.33,2018,20,"6"
2018-01-21,0.28,2018,21,"6"
2018-01-22,0.51,2018,22,"6"
2018-01-23,0.36,2018,23,"6"
2018-01-24,0.47,2018,24,"6"
2018-01-25,0.14,2018,25,"6"
2018-01-26,0.5,2018,26,"6"
2018-01-27,0.52,2018,27,"6"
2018-01-28,0.27,2018,28,"6"
2018-01-29,0.43,2018,29,"6"
2018-01-30,0.29,2018,30,"6"
2018-01-31,0.43,2018,31,"6"
2018-02-01,0.4,2018,1,"6"
2018-02-02,0.41,2018,2,"6"
2018-02-03,0.46,2018,3,"6"
2018-02-04,0.33,2018,4,"6"
2018-02-05,0.27,2018,5,"6"
2018-02-06,0.26,2018,6,"6"
2018-02-07,0.1,2018,7,"6"
2018-02-08,0.4,2018,8,"6"
2018-02-09,0.51,2018,9,"6"
2018-02-10,0.5,2018,10,"6"
2018-02-11,0.16,2018,11,"6"
2018-02-12,0.27,2018,12,"6"
2018-02-13,0.31,2018,13,"6"
2018-02-14,0.36,2018,14,"6"
2018-02-15,0.31,2018,15,"6"
2018-02-16,0.3,2018,16,"6"
2018-02-17,0.31,2018,17,"6"
2018-02-18,0.1,2018,18,"6"
2018-02-19,0.37,2018,19,"6"
2018-02-20,0.24,2018,20,"6"
2018-02-21,0.26,2018,21,"6"
2018-02-22,0.39,2018,22,"6"
2018-02-23,0.25,2018,23,"6"
2018-02-24,0.28,2018,24,"6"
2018-02-25,0.37,2018,25,"6"
2018-02-26,0.43,2018,26,"6"
2018-02-27,0.27,2018,27,"6"
2018-02-28,0.45,2018,28,"6"
2018-03-01,0.26,2018,1,"6"
2018-03-02,0.4,2018,2,"6"
2018-03-03,0.33,2018,3,"6"
2018-03-04,0.38,2018,4,"6"
2018-03-05,0.4,2018,5,"6"
2018-03-06,0.14,2018,6,"6"
2018-03-07,0.38,2018,7,"6"
2018-03-08,0.35,2018,8,"6"
2018-03-09,0.35,2018,9,"6"
2018-03-10,0.38,2018,10,"6"
2018-03-11,0.34,2018,11,"6"
2018-03-12,0.35,2018,12,"6"
2018-03-13,0.36,2018,13,"6"
2018-03-14,0.43,2018,14,"6"
2018-03-15,0.17,2018,15,"6"
2018-03-16,0.29,2018,16,"6"
2018-03-17,0.33,2018,17,"6"
2018-03-18,0.28,2018,18,"6"
2018-03-19,0.31,2018,19,"6"
2018-03-20,0.42,2018,20,"6"
2018-03-21,0.46,2018,21,"6"
2018-03-22,0.36,2018,22,"6"
2018-03-23,0.58,2018,23,"6"
2018-03-24,0.25,2018,24,"6"
2018-03-25,0.33,2018,25,"6"
2018-03-26,0.52,2018,26,"6"
2018-03-27,0.31,2018,27,"6"
2018-03-28,0.35,2018,28,"6"
2018-03-29,0.39,2018,29,"6"
2018-03-30,0.3,2018,30,"6"
2018-03-31,0.42,2018,31,"6"
2018-04-01,0.38,2018,1,"6"
2018-04-02,0.18,2018,2,"6"
2018-04-03,0.2,2018,3,"6"
2018-04-04,0.36,2018,4,"6"
2018-04-05,0.38,2018,5,"6"
2018-04-06,0.35,2018,6,"6"
2018-04-07,0.37,2018,7,"6"
2018-04-08,0.43,2018,8,"6"
2018-04-09,0.51,2018,9,"6"
2018-04-10,0.28,2018,10,"6"
2018-04-11,0.22,2018,11,"6"
2018-04-12,0.24,2018,12,"6"
2018-04-13,0.35,2018,13,"6"
2018-04-14,0.28,2018,14,"6"
2018-04-15,0.49,2018,15,"6"
2018-04-16,0.24,2018,16,"6"
2018-04-17,0.32,2018,17,"6"
2018-04-18,0.5,2018,18,"6"
2018-04-19,0.33,2018,19,"6"
2018-04-20,0.2,2018,20,"6"
2018-04-21,0.42,2018,21,"6"
2018-04-22,0.39,2018,22,"6"
2018-04-23,0.17,2018,23,"6"
2018-04-24,0.23,2018,24,"6"
2018-04-25,0.31,2018,25,"6"
2018-04-26,0.32,2018,26,"6"
2018-04-27,0.3,2018,27,"6"
2018-04-28,0.31,2018,28,"6"
2018-04-29,0.27,2018,29,"6"
2018-04-30,0.45,2018,30,"6"
2018-05-01,0.27,2018,1,"6"
2018-05-02,0.42,2018,2,"6"
2018-05-03,0.32,2018,3,"6"
2018-05-04,0.39,2018,4,"6"
2018-05-05,0.1,2018,5,"6"
2018-05-06,0.4,2018,6,"6"
2018-05-07,0.26,2018,7,"6"
2018-05-08,0.53,2018,8,"6"
2018-05-09,0.38,2018,9,"6"
2018-05-10,0.41,2018,10,"6"
2018-05-11,0.46,2018,11,"6"
2018-05-12,0.29,2018,12,"6"
2018-05-13,0.28,2018,13,"6"
2018-05-14,0.35,2018,14,"6"
2018-05-15,0.35,2018,15,"6"
2018-05-16,0.32,2018,16,"6"
2018-05-17,0.25,2018,17,"6"
2018-05-18,0.22,2018,18,"6"
2018-05-19,0.31,2018,19,"6"
2018-05-20,0.41,2018,20,"6"
2018-05-21,0.3,2018,21,"6"
2018-05-22,0.38,2018,22,"6"
2018-05-23,0.35,2018,23,"6"
2018-05-24,0.33,2018,24,"6"
2018-05-25,0.31,2018,25,"6"
2018-05-26,0.25,2018,26,"6"
2018-05-27,0.35,2018,27,"6"
2018-05-28,0.48,2018,28,"6"
2018-05-29,0.36,2018,29,"6"
2018-05-30,0.32,2018,30,"6"
2018-05-31,0.34,2018,31,"6"
2018-06-01,0.47,2018,1,"6"
2018-06-02,0.23,2018,2,"6"
2018-06-03,0.35,2018,3,"6"
2018-06-04,0.42,2018,4,"6"
2018-06-05,0.4,2018,5,"6"
2018-06-06,0.26,2018,6,"6"
2018-06-07,0.3,2018,7,"6"
2018-06-08,0.31,2018,8,"6"
2018-06-09,0.36,2018,9,"6"
2018-06-10,0.44,2018,10,"6"
2018-06-11,0.43,2018,11,"6"
2018-06-12,0.66,2018,12,"6"
2018-06-13,0.31,2018,13,"6"
2018-06-14,0.29,2018,14,"6"
2018-06-15,0.47,2018,15,"6"
2018-06-16,0.3,2018,16,"6"
2018-06-17,0.37,2018,17,"6"
2018-06-18,0.43,2018,18,"6"
2018-06-19,0.3,2018,19,"6"
2018-06-20,0.15,2018,20,"6"
2018-06-21,0.11,2018,21,"6"
2018-06-22,0.33,2018,22,"6"
2018-06-23,0.49,2018,23,"6"
2018-06-24,0.14,2018,24,"6"
2018-06-25,0.32,2018,25,"6"
2018-06-26,0.32,2018,26,"6"
2018-06-27,0.32,2018,27,"6"
2018-06-28,0.38,2018,28,"6"
2018-06-29,0.35,2018,29,"6"
2018-06-30,0.34,2018,30,"6"
2018-07-01,0.37,2018,1,"6"
2018-07-02,0.37,2018,2,"6"
2018-07-03,0.2,2018,3,"6"
2018-07-04,0.26,2018,4,"6"
2018-07-05,0.21,2018,5,"6"
2018-07-06,0.32,2018,6,"6"
2018-07-07,0.4,2018,7,"6"
2018-07-08,0.38,2018,8,"6"
2018-07-09,0.33,2018,9,"6"
2018-07-10,0.35,2018,10,"6"
2018-07-11,0.52,2018,11,"6"
2018-07-12,0.32,2018,12,"6"
2018-07-13,0.48,2018,13,"6"
2018-07-14,0.28,2018,14,"6"
2018-07-15,0.38,2018,15,"6"
2018-07-16,0.43,2018,16,"6"
2018-07-17,0.27,2018,17,"6"
2018-07-18,0.39,2018,18,"6"
2018-07-19,0.38,2018,19,"6"
2018-07-20,0.29,2018,20,"6"
2018-07-21,0.21,2018,21,"6"
2018-07-22,0.29,2018,22,"6"
2018-07-23,0.25,2018,23,"6"
2018-07-24,0.39,2018,24,"6"
2018-07-25,0.53,2018,25,"6"
2018-07-26,0.42,2018,26,"6"
2018-07-27,0.29,2018,27,"6"
2018-07-28,0.4,2018,28,"6"
2018-07-29,0.29,2018,29,"6"
2018-07-30,0.45,2018,30,"6"
2018-07-31,0.28,2018,31,"6"
2018-08-01,0.35,2018,1,"6"
2018-08-02,0.39,2018,2,"6"
